id,author_id,date,topic,keywords,engagement,civility
2682,246,2021-12-26,capitol,voting,373,0.667
2683,412,2020-03-09,blacklivesmatter,rally|all lives matter|equality,344,0.454
2684,264,2020-12-05,climate,sustainability|alarmism,15,0.521
2685,275,2020-06-21,abortion,sin|abortion law|choice,143,0.576
2686,80,2021-10-02,abortion,medical privacy,162,0.801
2687,375,2020-09-15,capitol,bill,159,0.473
2688,490,2021-06-21,abortion,reproductive freedom|healthcare|supreme court,547,0.869
2689,66,2021-08-14,gun,assault weapon|prevention|safety,199,0.522
2690,366,2021-10-11,capitol,freedom,48,0.728
2691,66,2020-08-12,abortion,medical privacy,285,0.768
2692,398,2020-09-06,immigra,deport|refugees welcome,6,0.403
2693,101,2021-05-30,abortion,life begins,43,0.242
2694,305,2021-11-29,capitol,corruption,188,0.263
2695,115,2021-03-26,blacklivesmatter,activism|march,141,0.502
2696,350,2020-03-13,abortion,choice|abortion law|Texas law,14,0.69
2697,490,2021-04-25,immigra,naturalization|alien,130,0.491
2698,495,2020-05-02,blacklivesmatter,George Floyd,42,0.631
2699,481,2020-03-09,climate,global warming|conspiracy|green jobs,304,0.495
2700,208,2021-03-05,immigra,opportunity|illegal,8,0.542
2701,44,2021-03-03,gun,open carry|safety,398,0.592
2702,399,2021-01-05,rights,human rights|justice,130,0.942
2703,395,2020-11-03,climate,sustainability|environment|global warming,54,0.624
2704,310,2020-08-18,blacklivesmatter,demonstration|march|solidarity,53,0.681
2705,428,2020-06-20,rights,equality|freedom of speech,85,0.883
2706,211,2020-03-31,immigra,innovation|immigration law,36,0.609
2707,326,2020-12-17,abortion,SB8|procedure|abortion ban,284,0.46
2708,123,2021-06-30,capitol,fraud|constitution|partisan,23,0.511
2709,103,2021-12-29,climate,alarmism,45,0.139
2710,145,2020-09-02,gun,assault weapon,505,0.055
2711,104,2020-07-10,covid,vaccination|hoax,45,0.425
2712,428,2021-12-07,capitol,patriot,12,0.813
2713,240,2021-11-15,gun,open carry|gun laws|safety,69,0.561
2714,233,2021-12-07,rights,discrimination|justice|legal rights,60,0.623
2715,172,2021-08-23,rights,oppression|violations|justice,371,0.412
2716,242,2021-01-04,blacklivesmatter,demonstration,69,0.442
2717,221,2021-02-06,climate,fake science|hoax,246,0.133
2718,147,2020-10-14,blacklivesmatter,stand together,29,0.832
2719,482,2020-01-23,gun,assault weapon|safety|mass shooting,144,0.27
2720,205,2021-06-04,climate,climate change,30,0.633
2721,473,2020-11-26,abortion,murder|abortion ban,17,0.133
2722,398,2020-01-14,blacklivesmatter,George Floyd|equality,41,0.782
2723,342,2020-09-29,immigra,naturalization,8,0.616
2724,81,2021-10-28,climate,hoax|protect planet|fake science,235,0.43
2725,232,2020-04-29,rights,violations|privacy,248,0.536
2726,465,2020-08-13,rights,violations|legal rights|equality,16,0.514
2727,189,2020-01-31,capitol,constitution|fraud|corruption,19,0.441
2728,418,2020-04-04,covid,social distancing|vaccine|wear mask,35,0.613
2729,348,2020-06-29,climate,carbon emissions|environment,157,0.519
2730,495,2020-02-19,covid,5G,32,0.146
2731,464,2021-10-25,abortion,choice|life begins|murder,23,0.355
2732,166,2021-04-18,covid,community health|anti-vaccine,76,0.529
2733,424,2020-07-11,rights,legal rights,9,0.59
2734,33,2021-10-06,capitol,corruption|liberty|scandal,404,0.428
2735,350,2021-01-11,capitol,insurrection|freedom,99,0.56
2736,238,2020-05-11,abortion,Texas law,30,0.576
2737,64,2020-05-02,blacklivesmatter,solidarity|all lives matter,176,0.489
2738,85,2021-02-11,blacklivesmatter,violence|chaos|stand together,102,0.471
2739,266,2020-07-22,capitol,congress,185,0.517
2740,372,2020-06-29,rights,human rights|judiciary|discrimination,30,0.592
2741,338,2020-09-09,covid,community health|hoax,335,0.506
2742,355,2020-08-28,blacklivesmatter,unity,24,0.82
2743,425,2020-08-20,covid,COVID-19|pandemic|public health,176,0.611
2744,219,2020-12-28,blacklivesmatter,equality,38,0.955
2745,236,2021-06-03,immigra,opportunity|deportation,120,0.563
2746,404,2021-06-07,capitol,gridlock,140,0.366
2747,80,2021-06-01,immigra,refugees welcome,101,0.803
2748,493,2020-04-12,rights,discrimination|court,37,0.39
2749,363,2021-12-24,abortion,sin,85,0.102
2750,167,2021-06-30,climate,conspiracy|global warming,97,0.242
2751,354,2020-09-25,covid,community health,36,0.853
2752,55,2020-05-25,abortion,abortion ban,2,0.328
2753,79,2020-09-16,climate,climate change,202,0.481
2754,421,2020-07-01,abortion,ban|murder|choice,70,0.356
2755,405,2020-08-04,gun,violence|safety,341,0.48
2756,140,2020-09-07,covid,stay safe,113,0.778
2757,118,2021-12-01,rights,justice|civil rights,165,0.893
2758,338,2020-05-04,climate,carbon emissions|climate change|green jobs,2,0.612
2759,205,2020-08-13,immigra,innovation|naturalization,50,0.643
2760,161,2021-08-07,blacklivesmatter,movement|looting|march,73,0.329
2761,480,2021-05-02,climate,climate change,240,0.523
2762,138,2021-01-12,immigra,naturalization,568,0.609
2763,47,2020-03-20,immigra,wall|border|deport,406,0.242
2764,281,2021-08-29,rights,judiciary,58,0.554
2765,130,2021-01-01,covid,vaccination,22,0.818
2766,444,2021-03-21,abortion,choice,11,0.85
2767,125,2020-04-08,covid,wear mask,33,0.791
2768,233,2021-09-27,rights,legal rights|court,125,0.541
2769,119,2020-02-07,rights,court|legal rights|equality,335,0.684
2770,200,2021-09-08,immigra,innovation,86,0.824
2771,327,2021-04-16,capitol,insurrection|fraud,40,0.119
2772,309,2021-10-08,blacklivesmatter,blue lives matter|chaos|protest,34,0.221
2773,403,2021-10-07,immigra,border|immigration law,167,0.547
2774,82,2020-07-05,gun,responsible gun ownership,23,0.935
2775,194,2021-08-23,immigra,border,99,0.547
2776,365,2020-10-16,climate,alarmism|environment|ecology,98,0.444
2777,279,2020-01-02,capitol,partisan,54,0.405
2778,231,2021-05-23,rights,justice|judiciary,89,0.714
2779,132,2020-04-01,climate,protect planet|global warming,700,0.741
2780,162,2020-02-03,gun,gun laws,42,0.517
2781,219,2021-04-26,blacklivesmatter,brotherhood,47,0.808
2782,290,2021-04-20,abortion,healthcare|reproductive freedom,321,0.784
2783,239,2020-05-20,gun,assault weapon|gun laws|prevention,69,0.47
2784,83,2020-07-02,capitol,corruption|constitution,26,0.539
2785,149,2021-02-27,covid,COVID-19|anti-vaccine|community health,56,0.492
2786,223,2021-09-18,gun,firearms|second amendment,80,0.545
2787,38,2020-11-01,blacklivesmatter,George Floyd|protest,44,0.574
2788,309,2021-09-18,climate,global warming,126,0.507
2789,146,2021-09-14,blacklivesmatter,chaos,129,0.096
2790,389,2021-08-11,blacklivesmatter,demonstration|George Floyd,2,0.567
2791,371,2020-05-29,abortion,women's rights,20,0.751
2792,54,2020-08-11,covid,microchip|social distancing|vaccination,42,0.441
2793,23,2021-08-07,capitol,liberty|freedom,97,0.806
2794,323,2020-11-30,covid,microchip|hoax,32,0.052
2795,126,2021-01-14,rights,legal rights|violations,20,0.29
2796,196,2020-02-13,capitol,bill|partisan,282,0.374
2797,448,2020-05-31,immigra,alien|refugees welcome|deport,341,0.384
2798,376,2020-04-19,gun,kill,18,0.054
2799,430,2020-12-07,covid,hoax|anti-mask,148,0.124
2800,112,2020-01-03,covid,anti-vaccine|wear mask|conspiracy,127,0.388
2801,114,2020-09-24,immigra,border|illegal|immigration law,75,0.429
2802,25,2020-03-15,immigra,illegal,120,0.272
2803,70,2020-10-30,blacklivesmatter,peaceful,166,0.824
2804,94,2020-09-11,capitol,committee,91,0.474
2805,366,2021-02-20,climate,alarmism,163,0.233
2806,421,2021-05-31,rights,oppression|discrimination|violations,75,0.243
2807,454,2020-02-03,capitol,voting|liberty|bill,7,0.595
2808,135,2021-10-24,immigra,deportation|deport|immigration law,9,0.395
2809,428,2020-02-08,blacklivesmatter,peaceful|assemble,236,0.729
2810,313,2020-02-18,gun,background checks,253,0.813
2811,473,2021-03-08,climate,climate change|green jobs,308,0.632
2812,79,2020-07-22,abortion,medical privacy,110,0.794
2813,111,2020-01-10,blacklivesmatter,solidarity,715,0.934
2814,130,2020-01-11,blacklivesmatter,solidarity,37,0.938
2815,234,2021-04-24,rights,civil rights|oppression,83,0.514
2816,313,2020-01-11,gun,gun laws|background checks,224,0.605
2817,29,2020-11-18,gun,assault weapon,69,0.138
2818,395,2020-06-26,immigra,deport,130,0.114
2819,406,2021-05-14,climate,protect planet,374,0.889
2820,485,2020-02-17,abortion,Texas law,91,0.557
2821,192,2020-04-03,capitol,senate|riot,8,0.336
2822,491,2021-03-25,capitol,partisan|bill|scandal,196,0.327
2823,427,2021-05-02,immigra,wall|deportation|border,146,0.39
2824,278,2020-09-27,abortion,murder,66,0.054
2825,477,2021-07-03,blacklivesmatter,equality|looting,105,0.427
2826,411,2020-07-03,immigra,border,136,0.505
2827,379,2021-01-29,gun,kill|concealed carry,106,0.267
2828,394,2020-09-10,abortion,clinic|supreme court,90,0.563
2829,235,2020-07-09,immigra,innovation,19,0.92
2830,457,2020-08-29,capitol,corruption|partisan|freedom,166,0.537
2831,116,2021-04-10,immigra,deportation,148,0.447
2832,92,2020-12-26,abortion,procedure,177,0.513
2833,384,2020-04-22,gun,responsible gun ownership|background checks,436,0.859
2834,84,2020-09-12,climate,carbon emissions,90,0.597
2835,351,2021-01-04,capitol,liberty|riot,170,0.514
2836,1,2021-08-28,climate,global warming|protect planet|fake science,202,0.537
2837,431,2020-07-26,blacklivesmatter,protest|activism,54,0.638
2838,412,2021-06-04,covid,vaccine|public health|community health,93,0.657
2839,404,2020-01-11,abortion,murder|ban,56,0.227
2840,337,2021-05-23,covid,pandemic|anti-mask,83,0.362
2841,243,2020-06-12,blacklivesmatter,anarchy|assemble|demonstration,381,0.397
2842,9,2020-06-23,gun,firearms,125,0.532
2843,335,2020-03-23,rights,privacy|court,21,0.739
2844,37,2021-08-09,gun,background checks|kill|mass shooting,50,0.346
2845,359,2021-02-24,gun,safety,212,0.825
2846,416,2020-08-26,rights,equality|legal rights,165,0.741
2847,194,2021-10-23,abortion,abortion law|Texas law,6,0.486
2848,343,2020-12-09,immigra,immigration law|alien|illegal,4,0.194
2849,436,2020-04-09,gun,prevention,115,0.774
2850,81,2020-02-14,capitol,riot|legislation,182,0.29
2851,401,2021-10-19,immigra,innovation,264,0.813
2852,276,2021-01-16,immigra,immigration law|illegal|diversity,186,0.482
2853,57,2021-03-21,abortion,life begins|sin|supreme court,216,0.315
2854,157,2020-09-25,gun,concealed carry|safety|gun laws,55,0.623
2855,469,2021-11-20,abortion,women's rights,394,0.809
2856,267,2021-03-28,covid,microchip|5G|stay safe,267,0.27
2857,223,2021-02-01,gun,gun laws|second amendment|kill,18,0.383
2858,367,2020-08-10,abortion,abortion law|reproductive freedom,141,0.599
2859,24,2020-05-28,rights,civil rights,175,0.883
2860,58,2020-06-16,climate,ecology|carbon emissions|protect planet,238,0.725
2861,423,2021-05-12,climate,hoax|fake science|renewable energy,88,0.434
2862,270,2021-08-25,rights,judiciary|abuse|justice,128,0.597
2863,30,2021-10-29,immigra,illegal,119,0.192
2864,382,2021-03-18,blacklivesmatter,demonstration|solidarity,200,0.707
2865,277,2021-12-24,abortion,women's rights,206,0.917
2866,324,2020-07-17,gun,gun laws|prevention|responsible gun ownership,1,0.721
2867,364,2020-11-30,capitol,bill,40,0.502
2868,290,2020-12-29,capitol,senate|partisan|riot,161,0.411
2869,125,2020-03-02,capitol,gridlock|partisan,85,0.353
2870,345,2020-06-30,blacklivesmatter,peaceful|thug|all lives matter,335,0.421
2871,324,2020-08-07,blacklivesmatter,demonstration|anarchy,18,0.339
2872,283,2020-06-30,rights,legal rights|civil rights,42,0.738
2873,103,2020-04-21,climate,renewable energy,234,0.827
2874,435,2021-09-15,blacklivesmatter,justice,167,0.969
2875,245,2020-12-23,blacklivesmatter,activism,9,0.584
2876,247,2021-12-26,gun,assault weapon|safety|gun laws,457,0.403
2877,298,2021-01-29,covid,vaccination,69,0.758
2878,137,2020-01-07,abortion,abortion ban|reproductive freedom|life begins,159,0.456
2879,258,2020-03-17,blacklivesmatter,equality|activism|all lives matter,92,0.488
2880,278,2020-12-26,immigra,naturalization|alien|illegal,154,0.334
2881,360,2020-12-24,climate,environment|green jobs|alarmism,197,0.596
2882,392,2021-01-20,rights,oppression|law,114,0.383
2883,304,2021-09-18,abortion,reproductive freedom|medical privacy,143,0.785
2884,322,2020-12-17,abortion,clinic|procedure,166,0.53
2885,317,2021-03-31,capitol,committee|liberty|democracy,23,0.661
2886,203,2021-03-09,rights,justice|civil rights|legal rights,128,0.8
2887,352,2020-01-23,covid,public health|conspiracy|community health,122,0.55
2888,312,2021-02-19,climate,renewable energy|carbon emissions,32,0.596
2889,176,2020-04-25,climate,environment|protect planet,431,0.687
2890,150,2021-02-12,blacklivesmatter,blue lives matter|riots|justice,883,0.454
2891,413,2020-09-28,capitol,voting|democracy,153,0.733
2892,17,2020-01-11,rights,freedom of speech|civil rights,270,0.836
2893,462,2021-02-12,abortion,pro-life,120,0.299
2894,54,2020-01-19,capitol,senate|bill|insurrection,66,0.396
2895,157,2020-01-01,blacklivesmatter,riots|blue lives matter|peaceful,60,0.434
2896,381,2021-09-25,blacklivesmatter,anarchy|movement|George Floyd,268,0.339
2897,190,2021-07-20,immigra,naturalization|refugees welcome,88,0.798
2898,177,2020-02-18,capitol,congress,7,0.56
2899,105,2021-11-26,rights,civil rights|judiciary,65,0.781
2900,393,2021-01-01,capitol,committee|constitution,122,0.594
2901,468,2021-03-24,blacklivesmatter,looting|protest|demonstration,214,0.371
2902,213,2021-10-31,capitol,insurrection,95,0.105
2903,119,2020-02-01,capitol,congress,19,0.456
2904,481,2020-10-29,climate,ecology|green jobs,137,0.846
2905,420,2021-02-06,capitol,bill|voting,397,0.611
2906,399,2020-06-17,gun,safety|gun laws,22,0.657
2907,394,2020-04-29,abortion,ban|life begins,404,0.244
2908,170,2020-07-07,abortion,reproductive freedom,140,0.8
2909,246,2020-08-08,blacklivesmatter,violence|looting|protest,103,0.222
2910,115,2020-11-06,rights,justice|discrimination|privacy,69,0.661
2911,161,2020-11-30,rights,civil rights,114,0.933
2912,374,2021-05-15,capitol,liberty,50,0.755
2913,2,2020-08-11,gun,background checks,135,0.77
2914,47,2021-02-07,blacklivesmatter,looting,30,0.0
2915,218,2021-04-28,immigra,wall,102,0.232
2916,285,2021-07-02,climate,carbon emissions|fake science|protect planet,144,0.604
2917,349,2021-12-30,gun,firearms|concealed carry|kill,54,0.382
2918,258,2020-05-23,gun,firearms|responsible gun ownership|gun laws,18,0.682
2919,271,2021-05-15,gun,mass shooting|responsible gun ownership,371,0.419
2920,158,2021-01-06,capitol,patriot|bill,89,0.665
2921,153,2021-04-27,climate,conspiracy,222,0.077
2922,237,2021-06-25,covid,infection|stay safe|anti-vaccine,233,0.493
2923,105,2020-12-30,immigra,immigration law|alien|deportation,347,0.396
2924,16,2020-12-07,capitol,fraud,107,0.239
2925,353,2020-07-18,blacklivesmatter,thug,232,0.154
2926,20,2020-09-02,blacklivesmatter,thug|all lives matter|unity,83,0.4
2927,5,2021-06-02,covid,pandemic|wear mask|microchip,96,0.476
2928,161,2021-07-22,climate,green jobs|climate change,172,0.62
2929,374,2020-05-05,abortion,Texas law|life begins,391,0.366
2930,55,2021-05-09,blacklivesmatter,brotherhood|justice|thug,124,0.698
2931,246,2021-03-11,gun,open carry|prevention|second amendment,13,0.601
2932,34,2021-01-22,covid,anti-mask,133,0.148
2933,193,2020-08-17,climate,global warming,44,0.595
2934,300,2020-09-25,rights,human rights|judiciary,132,0.767
2935,117,2021-12-07,capitol,constitution,62,0.864
2936,361,2021-06-28,capitol,voting,26,0.62
2937,200,2021-07-07,immigra,naturalization|wall|illegal,157,0.29
2938,235,2021-06-10,climate,ecology|hoax|alarmism,143,0.407
2939,252,2021-03-24,gun,concealed carry,223,0.541
2940,266,2021-10-12,gun,mass shooting|firearms|concealed carry,20,0.324
2941,375,2021-08-29,immigra,innovation,131,0.833
2942,312,2020-05-20,immigra,illegal|deport,31,0.192
2943,135,2020-03-24,covid,public health|vaccine,371,0.675
2944,390,2020-04-11,gun,kill|prevention,83,0.354
2945,108,2021-06-19,abortion,abortion ban|reproductive freedom,152,0.58
2946,252,2021-03-20,gun,responsible gun ownership|kill|mass shooting,42,0.347
2947,337,2020-10-08,immigra,alien|opportunity,237,0.533
2948,76,2020-04-17,abortion,pro-life|women's rights,69,0.518
2949,259,2021-03-09,rights,equality|abuse|privacy,56,0.7
2950,203,2021-04-20,capitol,democracy|voting|congress,20,0.717
2951,440,2020-05-04,capitol,legislation,42,0.505
2952,162,2021-08-10,abortion,Texas law|medical privacy,155,0.645
2953,168,2020-05-04,gun,assault weapon,175,0.042
2954,451,2021-05-29,immigra,diversity|opportunity|immigration law,59,0.746
2955,357,2020-11-02,abortion,pro-life,63,0.255
2956,41,2020-07-29,covid,anti-mask|community health,369,0.478
2957,124,2021-12-07,blacklivesmatter,thug|anarchy,35,0.042
2958,500,2021-12-22,capitol,voting,117,0.562
2959,441,2020-04-02,rights,discrimination|justice,157,0.539
2960,96,2021-01-19,rights,judiciary,100,0.562
2961,315,2020-12-21,gun,responsible gun ownership,470,0.793
2962,242,2021-11-06,capitol,insurrection,362,0.126
2963,194,2020-07-05,covid,public health|pandemic,217,0.625
2964,43,2020-01-05,rights,equality|justice,29,0.865
2965,320,2020-09-18,rights,civil rights|oppression,335,0.532
2966,326,2020-11-27,covid,COVID-19|vaccine|social distancing,308,0.532
2967,280,2021-02-23,climate,sustainability|climate change,165,0.713
2968,250,2020-05-18,capitol,congress|democracy,45,0.697
2969,139,2020-08-01,rights,freedom of speech|court,44,0.702
2970,12,2020-04-28,covid,quarantine|vaccine|anti-mask,35,0.372
2971,470,2021-08-11,rights,law,211,0.511
2972,391,2021-08-06,capitol,senate,105,0.551
2973,122,2021-09-20,climate,environment|ecology|climate change,290,0.635
2974,137,2021-07-04,gun,open carry|background checks|kill,19,0.404
2975,421,2020-01-22,blacklivesmatter,demonstration|riots|justice,274,0.547
2976,303,2020-02-05,climate,ecology,440,0.718
2977,263,2021-06-03,immigra,refugees welcome|illegal,66,0.439
2978,244,2020-08-27,blacklivesmatter,rally,50,0.554
2979,58,2020-01-15,covid,stay safe|quarantine,146,0.661
2980,66,2020-07-16,gun,violence|gun laws|safety,30,0.417
2981,336,2020-05-16,rights,justice|violations,45,0.557
2982,183,2020-08-26,abortion,women's rights,193,0.812
2983,363,2021-04-17,covid,public health,2,0.795
2984,139,2021-12-07,covid,social distancing|stay safe|infection,36,0.657
2985,489,2020-09-02,gun,violence|responsible gun ownership|safety,55,0.516
2986,377,2020-05-27,abortion,pro-life|choice,132,0.495
2987,192,2020-06-03,covid,anti-mask|social distancing|anti-vaccine,30,0.297
